Wikipedia movie ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Movie_languages_clean,Movie_countries_clean,Movie_genres_clean,Movie_release_year,Movie_release_date_datetime,movie_title,movie_revenue,budget,id,release_date,language_count
864183,03jksy,Indecent Proposal,1993-04-07,266614059.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02js9"": ""Erotica""}",['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Marriage Drama', 'Drama', 'Erotica']",1993,1993-04-07,Indecent Proposal,106614059.0,38000000.0,4478,1993-04-07,1
518928,02kvpf,Secret Window,2004-03-12,92913171.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller""}",['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Horror', 'Psychological thriller']",2004,2004-03-12,Secret Window,48022900.0,40000000.0,1586,2004-03-12,1
15392801,05pvmq3,Bandslam,2009-08-06,12225023.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Romantic comedy', 'Musical comedy', 'Musical', 'Coming of age', 'Comedy', 'Drama', 'Romance Film', 'Family Film', 'Teen']",2009,2009-08-06,Bandslam,5210988.0,20000000.0,23367,2009-08-06,1
17578735,0462hhb,An Education,2009-01-18,24406761.0,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01j1n2"": ""Coming of age"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}","['French Language', 'English Language']","['United States of America', 'United Kingdom']","['Coming of age', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",2009,2009-01-18,An Education,12574914.0,7500000.0,24684,2009-10-29,2
2317900,073cyc,The Great Raid,2005-08-10,10167373.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",['English Language'],"['United States of America', 'Australia']","['Action', 'Drama', 'War film']",2005,2005-08-10,The Great Raid,10167373.0,80000000.0,13922,2005-08-12,1
528464,02lxrv,Ed Wood,1994-09-23,5887457.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/0vgkd"": ""Black comedy"", ""/m/03bxz7"": ""Biographical film""}",['English Language'],['United States of America'],"['LGBT', 'Comedy-drama', 'Black-and-white', 'Cult', 'Drama', 'Comedy', 'Biopic [feature]', 'Black comedy', 'Biographical film']",1994,1994-09-23,Ed Wood,5887457.0,18000000.0,522,1994-09-27,1
432236,027tg5,Pee-wee's Big Adventure,1985-07-26,40940662.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/04228s"": ""Road movie"", ""/m/01q03"": ""Cult"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Road movie', 'Cult', 'Adventure Comedy', 'Comedy', 'Family Film']",1985,1985-07-26,Pee-wee's Big Adventure,40940662.0,6000000.0,5683,1985-07-26,1
17848676,047cvy4,An American Carol,2008-10-03,7013191.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n6r"": ""Holiday Film"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema""}",['English Language'],['United States of America'],"['Parody', 'Indie', 'Holiday Film', 'Satire', 'Comedy', 'Political cinema']",2008,2008-10-03,An American Carol,7013191.0,20000000.0,13948,2008-10-03,1
28862784,0ddd6jp,Incendies,2010-09-04,2071334.0,130.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}","['French Language', 'Arabic Language', 'English Language']","['France', 'Canada']","['Mystery', 'Drama', 'War film']",2010,2010-09-04,Incendies,2071334.0,6800000.0,46738,2010-09-04,3
171555,0170xl,Gods and Monsters,1998-01-21,6451628.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/0d63kt"": ""Gay"", ""/m/04xvlr"": ""Period piece"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film""}",['English Language'],"['United States of America', 'United Kingdom']","['LGBT', 'Biography', 'Indie', 'Gay Themed', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Film adaptation', 'Biographical film']",1998,1998-01-21,Gods and Monsters,6451628.0,10000000.0,3033,1998-01-21,1
1231877,04kkz8,Patch Adams,1998-10-21,202292902.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04gm78f"": ""Medical fiction"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/0q9mp"": ""Tragicomedy""}",['English Language'],['United States of America'],"['Biography', 'Comedy-drama', 'Drama', 'Comedy', 'Medical fiction', 'Biopic [feature]', 'Biographical film', 'Tragicomedy']",1998,1998-10-21,Patch Adams,135026902.0,50000000.0,10312,1998-12-25,1
5725629,0f1cns,The Hand,1981-04-24,2447576.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",['English Language'],['United States of America'],"['Horror', 'Supernatural', 'Psychological thriller', 'Cult', 'Drama', 'Film adaptation']",1981,1981-04-24,The Hand,2447576.0,6500000.0,42149,1981-04-24,1
20777420,0581vn8,District 9,2009-08-13,210816205.0,112.0,"{""/m/0gndv"": ""Zulu Language"", ""/m/0nl8g"": ""Xhosa Language"", ""/m/0x82"": ""Afrikaans Language"", ""/m/01vp3n"": ""Sotho language"", ""/m/02h40lc"": ""English Language"", ""/m/02fpb9"": ""Chewa language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0hzlz"": ""South Africa"", ""/m/0d060g"": ""Canada"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0cq23f0"": ""Sci-Fi Adventure""}","['Zulu Language', 'Xhosa Language', 'Afrikaans Language', 'Sotho language', 'English Language', 'Chewa language']","['United States of America', 'South Africa', 'Canada', 'New Zealand']","['Thriller', 'Science Fiction', 'World cinema', 'Drama', 'Action', 'Sci-Fi Adventure']",2009,2009-08-13,District 9,115646235.0,30000000.0,17654,2009-08-05,6
29561419,0ds2_k2,Journey 2: The Mysterious Island,2012-02-10,325860290.0,94.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",[],['United States of America'],"['Family Film', 'Action', 'Adventure']",2012,2012-02-10,Journey 2: The Mysterious Island,103860290.0,79000000.0,72545,2012-01-19,0
42993,0bt4g,Back to the Future,1985-07-03,383874862.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/09n5t_"": ""Americana"", ""/m/09kqc"": ""Humour"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/0cq23f0"": ""Sci-Fi Adventure"", ""/m/0hqxf"": ""Family Film""}",['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Americana', 'Humour', 'Comedy', 'Time travel', 'Sci-Fi Adventure', 'Family Film']",1985,1985-07-03,Back to the Future,210609762.0,19000000.0,105,1985-07-03,1
3033155,08lzxj,King Kong Lives,1986-12-19,4711220.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/0219x_"": ""Indie"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",['English Language'],['United States of America'],"['Monster movie', 'Indie', 'Creature Film', 'Action/Adventure', 'Action', 'Adventure']",1986,1986-12-19,King Kong Lives,4711220.0,10000000.0,31947,1986-11-21,1
8364339,0270t4y,Stomp the Yard,2007-01-08,75000000.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04dn71w"": ""Dance"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Musical', 'Romance Film', 'Drama', 'Dance', 'Teen']",2007,2007-01-08,Stomp the Yard,61356221.0,13000000.0,1931,2007-05-16,1
983849,03wm8q,Top Secret!,1984-06-08,20458340.0,90.0,"{""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/01hwc6"": ""Absurdism""}","['Yiddish Language', 'English Language', 'German Language']","['United States of America', 'United Kingdom']","['Parody', 'Romance Film', 'Action', 'Comedy', 'Absurdism']",1984,1984-06-08,Top Secret!,20458340.0,9000000.0,8764,1984-06-08,3
559847,01qb559,Con Air,1997-06-02,224012234.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller""}",['English Language'],['United States of America'],"['Action Thrillers', 'Action/Adventure', 'Crime Fiction', 'Action', 'Thriller']",1997,1997-06-02,Con Air,101117573.0,75000000.0,1701,1997-06-01,1
29828688,0djb4gn,Madea's Big Happy Family,2011-04-22,53345287.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Comedy-drama', 'Drama', 'Comedy']",2011,2011-04-22,Madea's Big Happy Family,53345287.0,25000000.0,51017,2011-04-22,1
142421,011ydl,Babe,1995-08-04,254134910.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",['English Language'],"['United States of America', 'Australia']","['Adventure', 'Comedy-drama', 'Drama', 'Comedy', 'Fantasy', 'Family Film']",1995,1995-08-04,Babe,63658910.0,30000000.0,9598,1995-07-18,1
14774463,03gxl4n,Cheetah,1989-08-18,8153677.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",['English Language'],['United States of America'],"['Family Film', 'Family Drama', 'Drama', 'Adventure']",1989,1989-08-18,Cheetah,8153677.0,5000000.0,65157,1989-08-18,1
2809621,084302,The Prestige,2006-10-17,109676311.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/06www"": ""Steampunk""}",['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Psychological thriller', 'Mystery', 'Period piece', 'Fantasy', 'Film adaptation', 'Drama', 'Steampunk']",2006,2006-10-17,The Prestige,53089891.0,40000000.0,1124,2006-10-19,1
205013,01d2v1,Ghostbusters,1984-06-07,291632124.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0fdjb"": ""Supernatural"", ""/m/06qln"": ""Stop motion"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Science Fiction', 'Fantasy Comedy', 'Supernatural', 'Stop motion', 'Action/Adventure', 'Fantasy', 'Comedy', 'Family Film', 'Action']",1984,1984-06-07,Ghostbusters,229242989.0,30000000.0,620,1984-06-07,1
12224231,02vwhbj,Elegy,2008-04-18,14894347.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",2008,2008-04-18,Elegy,3581642.0,13000000.0,11671,2008-08-08,1
23805085,06_wvvd,The Tie That Binds,1995-09-08,5772529.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery""}",['English Language'],['United States of America'],"['Thriller', 'Mystery']",1995,1995-09-08,The Tie That Binds,5772529.0,14000000.0,79593,1995-09-08,1
213275,01f7kl,Back to the Future Part III,1990-05-25,244527583.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hfjk"": ""Western"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n7m"": ""Hybrid Western""}",['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Western', 'Comedy', 'Family Film', 'Hybrid Western']",1990,1990-05-25,Back to the Future Part III,87727583.0,40000000.0,196,1990-05-25,1
12918906,02y_lrp,The Love Guru,2008-06-20,40863344.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Parody', 'Romantic comedy', 'Comedy of manners', 'Sports', 'Comedy', 'Romance Film']",2008,2008-06-20,The Love Guru,32235793.0,62000000.0,12177,2008-06-20,1
2423428,07c11y,U Turn,1997-10-03,6682098.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0vgkd"": ""Black comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/03j0dp"": ""Neo-noir""}",['English Language'],"['United States of America', 'France']","['Thriller', 'Crime Fiction', 'Black comedy', 'Drama', 'Neo-noir']",1997,1997-10-03,U Turn,6682098.0,19000000.0,10155,1997-10-03,1
9121908,027yfhc,Mr. Woodcock,2007-09-14,33035245.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",['English Language'],['United States of America'],"['Black comedy', 'Domestic Comedy', 'Comedy', 'Slapstick']",2007,2007-09-14,Mr. Woodcock,25799486.0,22000000.0,13257,2007-09-14,1
249876,01l2b3,Bend It Like Beckham,2002-04-11,76583333.0,112.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/02b5_l"": ""Teen""}","['Hindi Language', 'Punjabi language', 'English Language', 'German Language']","['United States of America', 'United Kingdom', 'Germany']","['Indie', 'Comedy-drama', 'Sports', 'Drama', 'Comedy', 'Coming of age', 'Romance Film', 'Domestic Comedy', 'Teen']",2002,2002-04-11,Bend It Like Beckham,32543449.0,3500159.0,455,2002-04-11,4
2385928,078958,The Break-Up,2006-06-01,204999686.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Black comedy', 'Romance Film']",2006,2006-06-01,The Break-Up,118703275.0,52000000.0,9767,2006-06-01,1
2701261,07yvsn,Marie Antoinette,2006-05-24,60917189.0,123.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03_3d"": ""Japan""}","{""/m/03g3w"": ""History"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies""}","['French Language', 'English Language']","['United States of America', 'France', 'Japan']","['History', 'Biography', 'Drama', 'Japanese Movies']",2006,2006-05-24,Marie Antoinette,15962471.0,40000000.0,1887,2006-05-24,2
568034,02qwyz,Free Willy,1993-07-16,153698625.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",['English Language'],"['France', 'United States of America']","['Adventure', ""Children's/Family"", 'Animal Picture', 'Drama', 'Family Film', 'Family-Oriented Adventure']",1993,1993-07-16,Free Willy,77698625.0,20000000.0,1634,1993-07-16,1
22933412,0640m69,Grown Ups,2010-06-24,271430189.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",['English Language'],['United States of America'],"['Buddy film', 'Comedy', 'Slapstick']",2010,2010-06-24,Grown Ups,162001186.0,80000000.0,38365,2010-06-24,1
